competition_id,match_id,round,team_name,team_location,utc_start,score,completion_rate_percentage,possession_percentage,time_in_own_half,time_in_opp_half,time_in_own20,time_in_opp20,set_restarts,goal_line_dropouts,season,days_rest,season_stage,ladder_points,ladder_points_for,ladder_points_against,ladder_points_diff,ladder_position,elo,shortelo,longelo,result
12067,120672501,25,Sharks,away,2023-08-17T09:50:00Z,25.613490081455886,75.32188587635432,49.576903360970405,1423.1868722461754,1437.5254873354477,912.3523512074205,1061.6321043488135,2.248945934934371,1.111629177193968,2023,6.076388888888889,Late,30,557,447,110,5,1550.3036065762717,1535.8862582882466,1554.7440592321498,32
12067,120672501,25,Cowboys,home,2023-08-17T09:50:00Z,24.827884854028724,79.50595523911201,51.73077878345631,1440.0948134177552,1426.607520684068,1004.5030948851569,990.2672446736532,2.3421753753514216,1.5767824159516803,2023,12.20138888888889,Late,26,488,456,32,10,1515.6188673849285,1485.3812863550404,1543.2322573940492,12
12067,120672502,25,Eagles,away,2023-08-18T08:00:00Z,20.278637511125766,78.15953029622733,50.448782344753035,1481.503667160675,1422.1662681660828,1064.9151163463962,871.428912191879,3.308849551604665,1.6649836410893042,2023,7.923611111111111,Late,NA,NA,NA,NA,NA,1468.1389953003984,1476.6361925997312,1457.4535631586355,22
12067,120672502,25,Warriors,home,2023-08-18T08:00:00Z,23.85925311069891,78.6575782402249,50.31869465386476,1428.6830507145733,1390.5000932847552,988.0603732488678,1022.316990176652,2.5988288200753065,1.8166758572032777,2023,6.020833333333333,Late,34,515,386,129,3,1487.235732899394,1464.6445367870745,1545.2588600629801,29
12067,120672503,25,Eels,home,2023-08-18T10:00:00Z,24.08023903425578,75.41630765182555,50.533153291103815,1380.6026981875248,1426.339146488113,958.9240625329097,1058.8398377938186,2.0800552750116497,0.9193269587958345,2023,7,Late,26,543,522,21,10,1560.172064131134,1535.6251243861343,1551.0877593193627,12
12067,120672503,25,Roosters,away,2023-08-18T10:00:00Z,21.155471721999167,73.91498548063902,47.80612529094051,1440.710973564584,1443.0073848148118,953.3688288426492,985.5353648414793,2.706270829826047,1.3223276350073176,2023,6.017361111111111,Late,26,380,464,-84,11,1563.331545977235,1561.0551044030428,1539.5430262668838,34
12067,120672504,25,Dolphins,away,2023-08-19T05:00:00Z,22.832508693401373,79.17092850706538,50.83132946826746,1430.4241972123434,1478.0872387081597,917.4071860114071,1007.1625266072841,1.4351620197407011,1.2640339684851911,2023,6.809027777777778,Late,22,453,563,-110,14,1441.1975059335157,1487.2189636880935,1402.1081273966256,23
12067,120672504,25,Tigers,home,2023-08-19T05:00:00Z,16.382998661463805,75.05618700483718,48.20331693115124,1434.0267769503832,1491.1569308354483,1089.1946183147138,865.9383217898054,1.989778097619063,1.5233133191651187,2023,6.895833333333333,Late,NA,NA,NA,NA,NA,1256.8715613633706,1395.3938174165626,1205.7287183504802,24
12067,120672505,25,Titans,home,2023-08-19T07:30:00Z,21.17114361152077,79.96305552551142,49.43414955883313,1396.8728582459505,1395.8355390768163,1096.501019333989,951.3846415519612,2.325078049145312,1.2670041601016888,2023,7.979166666666667,Late,22,463,546,-83,13,1369.5105015418249,1416.5751284986482,1365.899931866608,14
12067,120672505,25,Panthers,away,2023-08-19T07:30:00Z,26.26133816267538,80.5576680537425,51.682268813307154,1437.3423158043618,1500.8025388865012,744.8952754707514,1191.948209443181,2.810699402392527,1.1344080636861764,2023,8.902777777777779,Late,38,543,254,289,1,1764.7975093548564,1625.3199223167705,1790.9455793384009,40
12067,120672506,25,Storm,away,2023-08-19T09:35:00Z,26.26041912407367,78.08556315948385,50.71542569950948,1409.7393337755805,1438.6039169514186,919.8844776892048,1048.5312981940237,2.8871601838852188,1.3714931591879558,2023,6.232638888888889,Late,32,520,393,127,4,1648.0975283962664,1623.9681362326294,1631.5808116861165,38
12067,120672506,25,Dragons,home,2023-08-19T09:35:00Z,20.10729563677821,77.03968839504682,50.37997123414628,1432.2869619500882,1445.789777630105,1039.5056181796135,922.6456845767507,2.1020754360686547,1.5717995549040578,2023,7.190972222222222,Late,16,428,585,-157,16,1369.9477277447274,1445.061726925866,1339.779041466588,28
12067,120672507,25,Knights,home,2023-08-20T04:00:00Z,24.513915238913896,76.2283026586515,49.89438474747975,1443.7892176598375,1413.2190120519924,997.6103858161395,977.2752568324428,2.0447888140833514,1.2609153235806219,2023,6.913194444444445,Late,29,533,423,110,7,1454.2421164655177,1443.8691554866823,1483.484574041549,29
12067,120672507,25,Rabbitohs,away,2023-08-20T04:00:00Z,25.41690370877884,76.2763759836978,51.55642819857,1448.6233651290943,1444.4646699881857,949.4539804143778,997.3317717938226,1.9926278968182187,1.1822572502891169,2023,7.958333333333333,Late,28,542,450,92,8,1583.2304292551796,1556.9729155647035,1554.7586086301735,10
12067,120672508,25,Raiders,home,2023-08-20T06:05:00Z,20.660556088808082,76.94666748106263,48.83900889720491,1446.7086252542015,1411.3979867286073,1000.2002485118887,973.8276650122066,2.6165909165067807,1.292539677901359,2023,7.086805555555555,Late,30,426,546,-120,6,1546.7451115356644,1535.0333683975655,1544.520965532202,36
12067,120672508,25,Bulldogs,away,2023-08-20T06:05:00Z,17.01106233827291,75.09590940338663,47.40932204159114,1429.633413184144,1435.8103154122093,1074.8749297356524,879.9368318556685,2.16638394014819,1.4651422641674001,2023,7,Late,20,360,657,-297,15,1336.6242455132133,1401.3803785643995,1341.3698602831869,24
12067,120672601,26,Eels,away,2023-08-24T09:50:00Z,23.35542469220043,74.97132919271601,50.44116409363759,1379.9065362962733,1425.778797698826,980.5886187809351,1037.1894475261895,2.0152519585109507,0.9241673412680844,2023,5.993055555555555,Late,26,555,556,-1,11,1548.7766390256481,1533.3077817363794,1530.4234355450008,32
12067,120672601,26,Panthers,home,2023-08-24T09:50:00Z,27.085657872914858,80.52420797051795,51.58133268450872,1440.0817768561,1485.5143865533112,751.0215589425063,1194.17131687659,2.8820574382489754,1.306343579865006,2023,5.097222222222222,Late,40,583,268,315,1,1766.9405637253544,1626.47584774901,1794.1326133005066,18
12067,120672602,26,Dragons,away,2023-08-25T08:00:00Z,20.580857898571516,77.15730709134402,50.3571729600975,1437.309744233083,1447.3623909722987,1028.0152810888367,925.2469435021457,2.3359509099045357,1.5374915816098143,2023,5.934027777777778,Late,16,456,623,-167,16,1366.0878747289967,1443.7461785216635,1333.4938773248618,6
12067,120672602,26,Warriors,home,2023-08-25T08:00:00Z,24.167697924056974,78.9181235458114,50.359572974632876,1430.7420676716988,1397.0100876876697,977.3167508539358,1023.497970766053,2.562899090870788,1.767675305771081,2023,7,Late,36,544,408,136,3,1498.104273143976,1467.2307894395,1560.3093098333418,18
12067,120672603,26,Dolphins,home,2023-08-25T10:00:00Z,22.842558171797293,79.16067279664146,50.90144970017142,1426.2587453796027,1494.8220043856702,911.8627548507227,998.5127750108471,1.409052298556259,1.1881919303760795,2023,6.208333333333333,Late,22,476,587,-111,14,1424.1109416838199,1484.0731950241877,1371.8712444468642,10
12067,120672603,26,Cowboys,away,2023-08-25T10:00:00Z,24.058211762787003,79.59559792476529,51.68693205644893,1439.6691246126898,1424.891069443024,1006.4529091920474,987.731209993234,2.261644852830336,1.6021754709945795,2023,8.006944444444445,Late,28,500,488,12,9,1505.2631217296664,1483.2421605393458,1523.894687580897,34
12067,120672604,26,Titans,away,2023-08-26T05:00:00Z,20.74087499482952,80.74527219398072,49.468100585303134,1387.8204867511934,1401.0654067322073,1104.4509581739496,945.1215630588435,2.245573366196593,1.2509839104955875,2023,6.895833333333333,Late,22,477,586,-109,13,1367.3674471713268,1415.4192030664087,1362.7128979045024,16
12067,120672604,26,Storm,home,2023-08-26T05:00:00Z,26.96479397662925,78.92042936991483,50.67250015753891,1413.4749737490458,1443.2476819343335,922.6514090278525,1036.4994203023823,2.953930572852106,1.4092035696366785,2023,6.809027777777778,Late,34,558,421,137,4,1651.9573814119972,1625.2836846368318,1637.8659758278427,37
12067,120672605,26,Roosters,home,2023-08-26T07:30:00Z,21.926143418679217,74.16008635180069,47.997757773484075,1439.288315150709,1438.566941725923,938.0466991120902,1005.6032429509905,2.7838945800364843,1.2429879769068786,2023,7.895833333333333,Late,28,414,476,-62,10,1574.7269710827209,1563.3724470527977,1560.2073500412457,32
12067,120672605,26,Tigers,away,2023-08-26T07:30:00Z,16.840018741775978,75.11281578454695,48.19111791528217,1453.4051703333603,1483.3475149853214,1075.622941215831,863.482022482417,1.9903914117619192,1.4319145200152115,2023,7.104166666666667,Late,NA,NA,NA,NA,NA,1273.9581256130664,1398.5395860804683,1235.9656013002416,8
12067,120672606,26,Broncos,away,2023-08-26T09:35:00Z,26.29482054652999,78.00405036073492,51.34354117543755,1447.7244052013111,1403.2854040606665,980.0687301230126,1005.8634145841448,2.0322942587836677,1.3986099305267337,2023,14.98263888888889,Late,38,588,375,213,2,1583.9349506265023,1509.9779840888095,1648.5042559740089,29
12067,120672606,26,Raiders,home,2023-08-26T09:35:00Z,21.580922723479596,76.88986743219887,49.26866836337261,1432.8061077389493,1354.7941075248907,970.9082336011754,1074.3380051114743,2.759595461516374,1.2149872972272773,2023,6.145833333333333,Late,32,462,570,-108,6,1552.0300552981873,1536.6164470873052,1553.9992739529957,18
12067,120672607,26,Bulldogs,home,2023-08-27T04:00:00Z,17.430398597976534,74.73015483918343,47.20476271909567,1371.9354083930953,1422.5616964874769,1169.3224339515132,857.8606219443284,2.1564009037392986,1.5572337283173563,2023,6.913194444444445,Late,20,384,693,-309,15,1331.3393017506903,1399.7972998746598,1331.891551862393,24
12067,120672607,26,Eagles,away,2023-08-27T04:00:00Z,20.38191926045822,78.38995847845369,50.36185540406785,1482.5534471310343,1424.6162920761178,1063.5402093656123,867.6831774603663,3.4703185785083854,1.625084622623946,2023,8.833333333333334,Late,NA,NA,NA,NA,NA,1457.2704550558165,1474.0499399473056,1442.4031133882738,42
12067,120672608,26,Sharks,away,2023-08-27T06:05:00Z,25.996680676568534,75.66257272377305,49.54228915931218,1421.6756599114049,1437.2539580953207,914.4912101349753,1060.1541780878847,2.2940091788383086,1.0449314265623297,2023,9.84375,Late,32,589,459,130,5,1560.6593522315338,1538.0253841039412,1574.081629045302,6
12067,120672608,26,Knights,home,2023-08-27T06:05:00Z,24.783080324579064,76.33460449913241,50.26072166263096,1436.901864600247,1398.3258713288728,994.8137626671711,1000.5987414224962,1.9221014852383502,1.2452604041657844,2023,7.086805555555555,Late,31,562,433,129,7,1469.8256717458742,1447.1554217452617,1507.5308353200128,32
12067,120672701,27,Broncos,home,2023-08-31T09:50:00Z,26.45713131373819,77.64380733909083,51.5629287049113,1438.6809408892325,1419.1082798170264,967.9446063156319,1009.5316097090962,2.0903566032566476,1.4346933346951296,2023,5.010416666666667,Late,42,617,393,224,1,1594.381867859585,1512.669288521211,1663.1944249345001,22
12067,120672701,27,Storm,away,2023-08-31T09:50:00Z,27.566906338031494,79.04520360771993,50.692150148086576,1419.9864753241031,1439.9928210182736,920.8723244861814,1035.5694550842393,3.0166947384809797,1.504651355458478,2023,5.201388888888889,Late,36,595,437,158,4,1655.6996163462109,1626.4338919799275,1644.6756823791234,32
12067,120672702,27,Eagles,home,2023-09-01T08:00:00Z,21.679004104830728,78.12656096974646,50.58014407982378,1466.5602403031721,1413.8393145515506,1054.5077968036755,901.6021868127443,3.442099463797882,1.5875795452665091,2023,5.166666666666667,Late,NA,NA,NA,NA,NA,1464.7756064120229,1476.0236378473005,1456.247756115662,54
12067,120672702,27,Tigers,away,2023-09-01T08:00:00Z,16.309617617269417,74.86604683747413,48.29965084036524,1467.6008601133587,1495.2066640862022,1054.8855647428811,853.973101133472,1.9309679270562041,1.5259996488142988,2023,6.020833333333333,Late,NA,NA,NA,NA,NA,1270.4986240999108,1397.1440095519595,1230.6076453611724,12
12067,120672703,27,Rabbitohs,home,2023-09-01T10:00:00Z,24.49188948625211,75.41979342467593,51.103042506655804,1431.6059632213487,1437.5367897888946,974.4467415895151,994.5518654861932,1.9930702230091255,1.17132181527177,2023,12.25,Late,28,552,479,73,8,1567.6468739748232,1553.686649306124,1530.7123473517097,12
12067,120672703,27,Roosters,away,2023-09-01T10:00:00Z,22.530574813558466,74.15048117069264,48.11789230707503,1453.7910162416665,1453.6529252223677,924.0638971653648,989.0670483739311,2.796860905234295,1.2884086982924658,2023,6.104166666666667,Late,30,446,484,-38,10,1578.1864725958765,1564.7680235813066,1565.5653059803149,26
12067,120672704,27,Dolphins,home,2023-09-02T05:00:00Z,22.072004681489457,78.55103242884297,50.607362718161134,1430.1432206568265,1500.4726841225302,919.0109895596793,983.1220085101963,1.3845091606428834,1.2369004145535147,2023,7.791666666666667,Late,22,486,621,-135,14,1415.2492454586375,1481.56721526179,1360.1036197167548,34
12067,120672704,27,Warriors,away,2023-09-02T05:00:00Z,23.797636048613555,78.86303613306272,50.577998596154906,1433.0975436113968,1404.0294824264097,959.1177458026997,1032.7680925200898,2.4091251454185407,1.721614787424816,2023,7.875,Late,38,562,414,148,3,1505.433399542737,1469.562060973511,1568.837905747455,10
12067,120672705,27,Cowboys,away,2023-09-02T07:30:00Z,24.654719057019786,79.67986204927936,51.825716133061995,1448.6289771359284,1428.8576052764424,990.5857346405246,990.3273373936399,2.125946161660516,1.5660449427349046,2023,7.895833333333333,Late,30,534,498,36,9,1514.1248179548488,1485.7481403017437,1535.6623123110064,12
12067,120672705,27,Panthers,home,2023-09-02T07:30:00Z,26.540518400539966,80.49275549228688,51.5464527234382,1439.296870244734,1499.7035233601125,751.1402654059559,1176.7010378639945,2.7091339919540367,1.2879629650731057,2023,8.902777777777779,Late,40,601,300,301,2,1749.0394035278457,1623.3210697882453,1761.3226729919134,44
12067,120672706,27,Knights,away,2023-09-02T09:35:00Z,25.21609550510432,76.97452822918446,50.5450783628731,1439.5477527242324,1406.0463190491405,963.2649369071407,1020.0628169371465,1.8067753961240491,1.1705447799158373,2023,6.145833333333333,Late,33,594,439,155,5,1484.265557561514,1450.2947713582696,1531.3156306596143,32
12067,120672706,27,Dragons,home,2023-09-02T09:35:00Z,19.70600642465722,76.90786866586339,50.09574258249165,1441.911159579098,1448.7206475139608,1037.0143642235066,910.1721268920169,2.3157938553102637,1.4452420867132254,2023,8.065972222222221,Late,16,462,641,-179,16,1358.7587483302354,1441.4149069876526,1324.9652814107487,12
12067,120672707,27,Bulldogs,away,2023-09-03T04:00:00Z,17.824574682097943,75.10634554883242,47.13247695594993,1364.3192838895095,1410.1679946982283,1185.1430879144223,861.1689846276687,2.087016849514941,1.583799704618315,2023,7,Late,20,408,735,-327,15,1323.834150394484,1397.8236019746648,1318.0469091350049,30
12067,120672707,27,Titans,home,2023-09-03T04:00:00Z,20.45642249513975,80.76055586234187,49.44001455018495,1387.8912575461218,1408.321482328275,1099.4439006835125,941.994269275313,2.2908389642247973,1.1759248758658523,2023,7.958333333333333,Late,22,493,623,-130,13,1363.6252122371131,1414.268995723313,1355.9031913532217,34
12067,120672708,27,Raiders,away,2023-09-03T06:05:00Z,21.366067360070822,77.67647538626694,49.01254826157025,1446.8577412746122,1351.3264610733975,976.673739585105,1056.5577248047857,2.8340197338253916,1.3820880593936409,2023,7.854166666666667,Late,32,480,599,-119,7,1541.5831380651045,1533.9251426549038,1539.3091049925044,6
12067,120672708,27,Sharks,home,2023-09-03T06:05:00Z,24.79687983597442,75.38281836034668,49.26975180975345,1427.9951203167207,1439.8787206096015,939.1217375268768,1024.6849274026117,2.15636862810801,1.16223554096859,2023,7,Late,32,595,491,104,6,1546.219466415894,1534.8860344909333,1550.2968337057005,24
12068,120680101,1,Broncos,home,2023-09-08T09:50:00Z,26.1897034349139,77.42517889874537,51.46915298261662,1436.8400844358785,1431.0417830280048,976.287929936694,989.1597131265504,2.204935207061249,1.4086117346134217,2023,NA,Early,42,639,425,214,2,1584.8906514848409,1510.9598370107544,1642.1294088074073,26
12068,120680101,1,Storm,away,2023-09-08T09:50:00Z,27.832891957749606,79.40249139125673,50.65062113920138,1431.867286804657,1438.073251757177,905.8199850170105,1039.855287779185,2.9556930541721207,1.5343722741309693,2023,NA,Early,38,627,459,168,3,1665.190832720955,1628.143343490384,1665.7406985062162,0
12068,120680102,1,Panthers,home,2023-09-09T06:05:00Z,27.588087296507567,80.64319016274966,51.57366556003191,1433.6990580300499,1505.4213119585058,747.4118494815986,1177.018975592155,2.6665859524367943,1.2706851871687193,2023,NA,Early,42,645,312,333,1,1753.7658655811404,1624.8798381525262,1769.8959707754564,32
12068,120680102,1,Warriors,away,2023-09-09T06:05:00Z,22.969777885696743,78.63125396507895,50.483318680385615,1435.011690994713,1401.027713480825,969.4306810545377,1022.5820069688845,2.3245776366934283,1.678317900179327,2023,NA,Early,38,572,448,124,4,1491.0136173851351,1467.1484106395312,1538.0857392520932,6
12068,120680103,1,Sharks,home,2023-09-09T09:50:00Z,24.749067045815956,75.41984925872588,49.55356670116824,1430.6354130977174,1440.4259973730254,930.8944332752642,1028.183831758455,2.0869865104215295,1.2125014085104746,2023,NA,Early,34,619,497,122,6,1557.566014629002,1537.3791203360067,1569.6645399803438,12
12068,120680103,1,Roosters,away,2023-09-09T09:50:00Z,22.73874032474496,74.50145230045109,48.11081876865053,1459.0835552671665,1452.7737497090257,923.2200633354429,984.8030254714953,2.9290492509202375,1.3311041763949178,2023,NA,Early,32,472,496,-24,7,1589.337722428486,1567.1883137108941,1583.5657112673418,13
12068,120680104,1,Raiders,away,2023-09-10T06:05:00Z,20.44410331846657,77.39588686309094,48.83179536587604,1446.9862767981353,1358.5668734089936,983.0533152099986,1041.2842613164985,2.7839785497958682,1.3591627758300224,2023,NA,Early,32,486,623,-137,8,1530.2365898519965,1531.4320568098303,1519.9413987178611,28
12068,120680104,1,Knights,home,2023-09-10T06:05:00Z,25.623129774798063,76.55605653543338,50.632373661100715,1445.9948875607786,1419.183539906192,963.1290406927124,999.0590479209177,1.6983688723566062,1.2803120931208871,2023,NA,Early,35,626,451,175,5,1491.7830648886852,1452.7308895070466,1540.6613915840155,30
12068,120680201,2,Storm,home,2023-09-15T09:50:00Z,26.162918440284628,78.89834190778133,50.3715838708493,1433.4352495963774,1433.0888566517465,919.8107859159899,1029.0639705124338,2.9583514709217935,1.562309937683111,2023,7,Early,2,16,12,4,6,1651.0792605208972,1624.8307233775117,1644.383611957118,18
12068,120680201,2,Roosters,away,2023-09-15T09:50:00Z,22.15441590526026,74.41136516242403,48.0441696425315,1468.1985419511366,1463.947324726484,916.3068595353163,970.5948439432055,2.873306295865023,1.3112379258112228,2023,6,Early,0,18,28,-10,15,1599.7890113096419,1569.4743440932755,1602.7659222615198,13
12068,120680202,2,Knights,away,2023-09-16T06:05:00Z,25.88574198831018,76.40269314330737,50.354431241434675,1460.9951943071317,1412.0925275118207,995.5212982511496,993.5955050456625,1.6564667400152098,1.443493367533634,2023,6,Early,0,12,20,-8,13,1504.5506917446123,1455.7876987949442,1559.4700649248416,10
12068,120680202,2,Warriors,home,2023-09-16T06:05:00Z,21.951591212554938,78.53337872717422,50.15431955956248,1431.4709895350304,1414.2260506719754,986.4448401912654,995.0070865507514,2.2451029784918224,1.6376188261685674,2023,7,Early,2,20,12,8,5,1486.8606199008213,1465.7113387580293,1529.7484857773554,40
12068,120680301,3,Storm,away,2023-09-22T09:50:00Z,25.67314333386755,78.96444139331444,50.52928883859834,1437.7291346205948,1427.9235252526419,923.1221387610304,1026.1201322816878,3.020850382666486,1.5285713414221245,2023,7,Early,2,28,38,-10,12,1660.8937968052364,1626.9357388678457,1661.9992980639804,4
12068,120680301,3,Panthers,home,2023-09-22T09:50:00Z,27.852802058717113,81.08459875298468,51.77924562643,1444.9371145482469,1497.6560332409956,736.3471385127027,1181.5778370566256,2.6265907952905865,1.1944440759385961,2023,13.15625,Early,0,12,13,-1,11,1757.9188630654542,1626.316910034028,1778.233224250194,38
12068,120680302,3,Broncos,home,2023-09-23T09:50:00Z,26.178321228819065,77.33966816482065,51.62100380365962,1431.9296793697258,1432.6592760463245,969.3106541404924,998.1501303389574,2.072639094637574,1.4440950305366165,2023,15,Early,2,13,12,1,7,1599.0022236848988,1514.2724571236267,1663.4864953565054,42
12068,120680302,3,Warriors,away,2023-09-23T09:50:00Z,23.034495739801642,78.98137600354377,50.50506038598873,1430.6027301629285,1431.7324876316568,963.7381497797894,999.8066613577064,2.230396799782313,1.5393616965984531,2023,7.15625,Early,2,32,32,0,7,1498.9456498103332,1468.139951840367,1551.4552360749078,12
12068,120680401,4,Broncos,away,2023-10-01T08:30:00Z,27.127621955089925,77.6192880749314,51.76374357544004,1425.3338986075423,1429.079719483545,963.5320148920628,1013.68112251862,2.0682807489593196,1.3574493287044194,2023,7.944444444444445,Early,6,81,46,35,1,1607.2790031384216,1516.4424442232523,1677.2520504974216,24
12068,120680401,4,Panthers,home,2023-10-01T08:30:00Z,28.461633935194087,81.79952282780559,52.032490888844194,1444.460887675352,1512.616671246536,732.2463102019406,1167.8031668332283,2.5289953475731513,1.1227774313822803,2023,8.944444444444445,Early,4,28,23,5,5,1766.2883261558397,1628.8213628607189,1791.781193524457,26
12445,124450101,1,Eagles,home,2024-03-03T02:30:00Z,23.618263858540885,77.63896731156167,50.66533543503436,1458.3666258849817,1415.0489556784578,1036.597328995455,924.6060556039796,3.4155734959700093,1.4923247725505184,2024,NA,Early,NA,NA,NA,NA,NA,1470.4409158683097,1477.9656082694162,1464.821839099287,36
12445,124450101,1,Rabbitohs,away,2024-03-03T02:30:00Z,23.74237611707698,75.69460581919537,51.156859956256454,1432.049605428068,1443.8045824015608,971.0599370941442,989.4787535570215,1.873486009628578,1.1610425063554637,2024,NA,Early,30,564,505,59,9,1556.4956241422137,1551.2663591765365,1512.7119420646827,24
12445,124450102,1,Broncos,away,2024-03-03T04:30:00Z,26.93996463778453,77.16213079043551,51.41791896091364,1437.4338646910899,1414.854936314532,983.300093998539,994.9202551675028,2.0041839040217604,1.3960023689821541,2024,NA,Early,8,99,58,41,1,1600.7030699134955,1514.7240076524226,1663.6160204315972,10
12445,124450102,1,Roosters,home,2024-03-03T04:30:00Z,21.605150950944648,74.86668325267858,47.98151946397961,1460.9266294340684,1466.4104852428952,920.1284479631973,970.8591533066132,2.8209079181131216,1.2325636502625494,2024,NA,Early,2,38,40,-2,9,1589.9744750253026,1567.3693286029416,1585.1502361546575,20
12445,124450103,1,Raiders,away,2024-03-07T09:00:00Z,20.897457119358577,77.73213365130547,49.141887643923475,1438.2271001902473,1378.812861004454,978.5501162973986,1068.9872056375086,2.616939836808116,1.277613009280221,2024,NA,Early,0,18,19,-1,10,1517.4689629960694,1528.3752475219328,1501.132725377035,28
12445,124450103,1,Knights,home,2024-03-07T09:00:00Z,24.93259746901157,76.73853155470893,49.97316536694859,1475.6954826487038,1412.3869758611113,1000.2900203560805,970.4597747429227,1.7970787356142972,1.536883765481616,2024,NA,Early,2,26,32,-6,11,1492.4656618351005,1453.3590857126064,1537.7633146272892,12
12445,124450104,1,Sharks,away,2024-03-08T07:00:00Z,23.984123023067,75.33465830320232,49.76035269909815,1443.1372883118545,1450.660437530644,919.9207672787483,1014.9728018529477,2.0217673197962376,1.139751323999846,2024,NA,Early,0,18,27,-9,14,1547.114725747846,1535.0930899536254,1550.4643289861658,16
12445,124450104,1,Warriors,home,2024-03-08T07:00:00Z,22.372425995413543,78.74249344333114,50.234756762829406,1427.1465663531528,1425.1485383737574,981.333860793002,992.198261676244,2.2165729917953745,1.5069999948025459,2024,NA,Early,4,58,44,14,4,1490.6688703568104,1465.9699647407415,1537.6896809339917,12
12445,124450105,1,Storm,home,2024-03-08T09:05:00Z,24.372754733835492,78.18657490971559,50.137531508282436,1456.2853865433592,1428.4681137374832,924.8548104353686,1004.6329243447865,3.0795993597064966,1.6168570609367972,2024,NA,Early,2,62,76,-14,13,1652.5243337148509,1624.4312860411549,1648.4513287897175,8
12445,124450105,1,Panthers,away,2024-03-08T09:05:00Z,28.31393589908244,82.71155145813725,52.15054143551354,1429.313234414831,1519.4796709717439,730.3715315898241,1175.3149768232347,2.377255626718762,1.0554107854993433,2024,NA,Early,4,44,40,4,7,1772.8642593807658,1630.5397994315485,1805.4172235902813,0
12445,124450106,1,Bulldogs,away,2024-03-09T06:30:00Z,18.555100201172067,74.85996481590247,46.94452833859294,1348.940126856139,1407.8779150163348,1168.394502639557,899.9788455500086,2.2017958385440446,1.488771722341216,2024,NA,Early,20,438,769,-331,15,1313.645492582196,1395.441847799238,1300.2175088491838,8
12445,124450106,1,Eels,home,2024-03-09T06:30:00Z,23.874099210668405,75.27304944115306,50.354694248019335,1400.432144118497,1425.8520698368966,975.9333016540791,1020.1380806746181,2.0143368410002935,1.1087173007919995,2024,NA,Early,28,587,574,13,11,1566.6777992231569,1536.4625596971441,1563.233375853594,26
12445,124450107,1,Titans,home,2024-03-09T08:35:00Z,21.26903714543137,80.35492251060136,49.83361367717386,1386.9377820933546,1390.3021933885784,1123.9572666425017,939.8346131187941,2.2733886263713092,1.1653693833139012,2024,NA,Early,24,527,653,-126,14,1373.813870049401,1416.6507498987398,1373.7325916390428,4
12445,124450107,1,Dragons,away,2024-03-09T08:35:00Z,19.24364603917779,75.95339654591157,49.969998027542154,1452.896490004352,1454.6174086631231,1014.9935023700962,913.221799278496,2.236846223991648,1.3585275615104317,2024,NA,Early,16,474,673,-199,16,1351.2412410030643,1438.9787888388755,1315.6195204863475,28
12445,124450108,1,Dolphins,home,2024-03-10T05:05:00Z,22.787684400600092,78.33797048311239,50.63092095507147,1425.5746274174169,1498.3443230751784,915.6503301860986,991.9946879995845,1.6014386110043106,1.2226863896803037,2024,NA,Early,24,520,631,-111,13,1429.6690276162394,1483.9808655957697,1390.8557862121165,18
12445,124450108,1,Cowboys,away,2024-03-10T05:05:00Z,23.895435913598597,79.3990703263226,51.59617316507828,1457.4112385077726,1423.8861489598557,1002.0705905620931,972.2476971500215,2.178389391960885,1.4720822461708103,2024,NA,Early,30,546,542,4,11,1509.3983559015542,1484.1893719374627,1527.0890145274634,43
12445,124450201,2,Broncos,home,2024-03-14T09:00:00Z,25.92356675951746,77.21240294300938,51.272843823258825,1422.5278328096244,1390.8036401356603,1023.7220883586266,992.8250398574526,1.9439328697804548,1.3122422268432248,2024,11.1875,Early,0,10,20,-10,12,1588.848069890711,1512.599948388306,1639.1744256598074,28
12445,124450201,2,Rabbitohs,away,2024-03-14T09:00:00Z,23.75783355005236,75.71292947004365,51.147448358881064,1407.3266291023838,1422.9963074574673,1012.0963408684955,992.0900283436001,1.821076849050863,1.1513799559741358,2024,11.270833333333334,Early,0,24,36,-12,13,1542.2040953201367,1548.2466066725078,1489.9724936137284,18
12445,124450202,2,Bulldogs,away,2024-03-15T07:00:00Z,17.921794189101742,74.98836692694833,46.527856638277356,1322.1237192447707,1389.1052401153547,1211.9308324811836,901.2401148170081,2.249688088231402,1.6394454190007433,2024,6.020833333333333,Early,0,8,26,-18,15,1309.298668865244,1393.9042917111317,1293.0038814994052,6
12445,124450202,2,Sharks,home,2024-03-15T07:00:00Z,23.50507564168298,74.95457880501017,49.594731537152256,1434.8490510131433,1427.2808112788055,963.6655212420234,1001.7744337417708,1.9604612806084634,1.3713662445598556,2024,7,Early,2,16,12,4,8,1556.7626534037481,1537.1021692713584,1569.7292923376042,25
12445,124450203,2,Eels,away,2024-03-15T09:05:00Z,24.001653258028302,76.09666647468387,50.93341259313817,1382.1062154713873,1394.4209456466829,972.6373035548343,1072.5697958341411,1.8934766305402757,1.1621942627444795,2024,6.107638888888889,Early,2,26,8,18,3,1571.0246229401089,1538.0001157852505,1570.4470032033726,18
